system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
28_758,0,3,2.0,-23.483892904745144,0.0,2.0,2.0,0.0,-52.80355630548018,6.0,2.0,2013,1,"{""type"":""Point"",""coordinates"":[-52.80355630548018,-23.483892904745144]}"
28_768,0,1,0.0,-13.058225380310802,4.0,0.0,0.0,3.0,-45.139130301372425,1.0,7.0,2013,3,"{""type"":""Point"",""coordinates"":[-45.139130301372425,-13.058225380310802]}"
28_776,0,4,3.0,-11.808848483157373,0.0,3.0,3.0,0.0,-45.454438966098365,5.0,3.0,2013,3,"{""type"":""Point"",""coordinates"":[-45.454438966098365,-11.808848483157373]}"
28_777,0,1,3.0,-16.93544397809907,0.0,3.0,3.0,0.0,-39.678092026153024,5.0,3.0,2013,3,"{""type"":""Point"",""coordinates"":[-39.678092026153024,-16.93544397809907]}"
28_782,0,1,2.0,1.7116948581255436,0.0,2.0,2.0,0.0,-50.72494456955601,6.0,2.0,2013,2,"{""type"":""Point"",""coordinates"":[-50.72494456955601,1.7116948581255436]}"
28_783,0,3,5.0,-27.145785328929964,0.0,5.0,5.0,0.0,-48.633666588125756,3.0,5.0,2013,4,"{""type"":""Point"",""coordinates"":[-48.633666588125756,-27.145785328929964]}"
28_813,0,1,2.0,-4.5624085807504295,0.0,2.0,2.0,0.0,-62.12079260083944,6.0,2.0,2013,3,"{""type"":""Point"",""coordinates"":[-62.12079260083944,-4.5624085807504295]}"
28_837,0,1,2.0,-4.849420314026617,0.0,2.0,2.0,0.0,-45.94491911122762,6.0,2.0,2013,3,"{""type"":""Point"",""coordinates"":[-45.94491911122762,-4.849420314026617]}"
28_850,0,1,2.0,-4.126096847253576,0.0,2.0,2.0,0.0,-42.83198715716824,6.0,2.0,2013,3,"{""type"":""Point"",""coordinates"":[-42.83198715716824,-4.126096847253576]}"
28_851,0,1,4.0,-3.2340697701228924,0.0,4.0,4.0,0.0,-51.10816586976139,4.0,4.0,2013,3,"{""type"":""Point"",""coordinates"":[-51.10816586976139,-3.2340697701228924]}"
28_857,0,1,1.0,-14.201421410881304,0.0,1.0,1.0,0.0,-44.74405123941665,7.0,1.0,2013,3,"{""type"":""Point"",""coordinates"":[-44.74405123941665,-14.201421410881304]}"
28_861,0,1,1.0,-8.098716528215338,7.0,1.0,1.0,0.0,-44.649728134584095,0.0,8.0,2013,3,"{""type"":""Point"",""coordinates"":[-44.649728134584095,-8.098716528215338]}"
28_865,0,2,8.0,-8.162317250331,0.0,8.0,8.0,0.0,-63.092859569785176,0.0,8.0,2013,5,"{""type"":""Point"",""coordinates"":[-63.092859569785176,-8.162317250331]}"
28_868,0,3,0.0,-20.44803640206322,0.0,0.0,0.0,0.0,-45.16365430862889,8.0,0.0,2013,1,"{""type"":""Point"",""coordinates"":[-45.16365430862889,-20.44803640206322]}"
28_875,0,1,0.0,-2.488647747360514,0.0,0.0,0.0,0.0,-56.11321930676172,8.0,0.0,2013,3,"{""type"":""Point"",""coordinates"":[-56.11321930676172,-2.488647747360514]}"
28_880,0,1,5.0,0.9837899834034952,0.0,5.0,5.0,0.0,-59.54604133349606,3.0,5.0,2013,3,"{""type"":""Point"",""coordinates"":[-59.54604133349606,0.9837899834034952]}"
28_883,0,3,1.0,-3.1599587591830334,0.0,1.0,1.0,1.0,-49.274794206401864,6.0,2.0,2013,1,"{""type"":""Point"",""coordinates"":[-49.274794206401864,-3.1599587591830334]}"
28_898,0,3,0.0,-14.500021411322635,0.0,0.0,0.0,0.0,-51.02004114038928,8.0,0.0,2013,1,"{""type"":""Point"",""coordinates"":[-51.02004114038928,-14.500021411322635]}"
28_919,0,1,0.0,-15.692804445576535,1.0,0.0,0.0,0.0,-56.155260462058536,7.0,1.0,2013,3,"{""type"":""Point"",""coordinates"":[-56.155260462058536,-15.692804445576535]}"
28_925,0,1,3.0,-14.377401375040321,0.0,3.0,3.0,0.0,-57.51054873120964,5.0,3.0,2013,3,"{""type"":""Point"",""coordinates"":[-57.51054873120964,-14.377401375040321]}"
28_940,0,1,5.0,2.426125003585798,0.0,5.0,5.0,0.0,-61.407979422890605,3.0,5.0,2013,2,"{""type"":""Point"",""coordinates"":[-61.407979422890605,2.426125003585798]}"
28_948,0,1,1.0,-2.4134587580797104,0.0,1.0,1.0,0.0,-45.276303045257464,7.0,1.0,2013,3,"{""type"":""Point"",""coordinates"":[-45.276303045257464,-2.4134587580797104]}"
28_974,0,3,0.0,-17.561479899601967,0.0,0.0,0.0,0.0,-52.65533428360045,8.0,0.0,2013,1,"{""type"":""Point"",""coordinates"":[-52.65533428360045,-17.561479899601967]}"
28_992,0,1,3.0,-2.981822838342132,0.0,3.0,3.0,1.0,-57.555554326944026,4.0,4.0,2013,3,"{""type"":""Point"",""coordinates"":[-57.555554326944026,-2.981822838342132]}"
28_1029,1,1,0.0,-15.240862026136005,0.0,0.0,0.0,0.0,-56.10082255584089,8.0,0.0,2013,3,"{""type"":""Point"",""coordinates"":[-56.10082255584089,-15.240862026136005]}"
28_1071,1,3,0.0,-6.96037140017908,0.0,0.0,0.0,0.0,-46.26373120556164,8.0,0.0,2013,1,"{""type"":""Point"",""coordinates"":[-46.26373120556164,-6.96037140017908]}"
28_1143,1,1,3.0,-5.299476271370497,0.0,3.0,3.0,0.0,-44.03959239361011,5.0,3.0,2013,3,"{""type"":""Point"",""coordinates"":[-44.03959239361011,-5.299476271370497]}"
28_1163,1,3,1.0,-29.98437179521924,0.0,1.0,1.0,0.0,-52.53460070941479,7.0,1.0,2013,2,"{""type"":""Point"",""coordinates"":[-52.53460070941479,-29.98437179521924]}"
28_1247,1,1,0.0,-4.764260025092086,0.0,0.0,0.0,0.0,-44.6912303007104,8.0,0.0,2013,3,"{""type"":""Point"",""coordinates"":[-44.6912303007104,-4.764260025092086]}"
28_1326,1,1,1.0,-16.64385083687387,0.0,1.0,1.0,0.0,-48.50942958433204,7.0,1.0,2013,3,"{""type"":""Point"",""coordinates"":[-48.50942958433204,-16.64385083687387]}"
28_1343,1,1,3.0,-3.655828796017009,0.0,3.0,3.0,0.0,-52.05813428271779,5.0,3.0,2013,3,"{""type"":""Point"",""coordinates"":[-52.05813428271779,-3.655828796017009]}"
28_1348,1,1,0.0,-1.8289250027031383,0.0,0.0,0.0,0.0,-58.46806299255263,8.0,0.0,2013,5,"{""type"":""Point"",""coordinates"":[-58.46806299255263,-1.8289250027031383]}"
28_1431,1,3,6.0,-3.988385114198056,0.0,6.0,6.0,0.0,-46.057567847856205,2.0,6.0,2013,1,"{""type"":""Point"",""coordinates"":[-46.057567847856205,-3.988385114198056]}"
28_1442,1,1,4.0,-10.46137555697809,0.0,4.0,4.0,0.0,-54.405701614707354,4.0,4.0,2013,3,"{""type"":""Point"",""coordinates"":[-54.405701614707354,-10.46137555697809]}"
28_1461,1,3,0.0,-17.80618098299612,0.0,0.0,0.0,0.0,-44.08890990270828,8.0,0.0,2013,2,"{""type"":""Point"",""coordinates"":[-44.08890990270828,-17.80618098299612]}"
28_1651,1,1,0.0,-24.169217634999928,0.0,0.0,0.0,0.0,-48.50646514389445,8.0,0.0,2013,3,"{""type"":""Point"",""coordinates"":[-48.50646514389445,-24.169217634999928]}"
28_1652,1,2,8.0,-12.391226281852054,0.0,8.0,8.0,0.0,-45.36011586126581,0.0,8.0,2013,4,"{""type"":""Point"",""coordinates"":[-45.36011586126581,-12.391226281852054]}"
28_1659,1,1,7.0,-7.054425010426392,0.0,7.0,7.0,0.0,-59.3891954848888,1.0,7.0,2013,3,"{""type"":""Point"",""coordinates"":[-59.3891954848888,-7.054425010426392]}"
28_1743,1,1,1.0,-3.7514993737757374,0.0,1.0,1.0,0.0,-58.40068934624368,7.0,1.0,2013,3,"{""type"":""Point"",""coordinates"":[-58.40068934624368,-3.7514993737757374]}"
28_1823,1,1,0.0,-5.770283311777537,0.0,0.0,0.0,0.0,-51.19871605040065,8.0,0.0,2013,3,"{""type"":""Point"",""coordinates"":[-51.19871605040065,-5.770283311777537]}"
28_1857,1,3,2.0,-8.801288911925218,0.0,2.0,2.0,0.0,-51.66143825325061,6.0,2.0,2013,1,"{""type"":""Point"",""coordinates"":[-51.66143825325061,-8.801288911925218]}"
28_1892,1,1,3.0,-6.271273745730995,0.0,3.0,3.0,0.0,-57.40598483213813,5.0,3.0,2013,3,"{""type"":""Point"",""coordinates"":[-57.40598483213813,-6.271273745730995]}"
28_1901,1,1,6.0,-21.8593795449434,0.0,6.0,6.0,0.0,-53.28056172134764,2.0,6.0,2013,3,"{""type"":""Point"",""coordinates"":[-53.28056172134764,-21.8593795449434]}"
29_0,0,1,0.0,-20.323529903684253,0.0,0.0,0.0,0.0,-41.07488246143046,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-41.07488246143046,-20.323529903684253]}"
29_3,0,3,2.0,-3.482274283125117,0.0,2.0,2.0,0.0,-42.44472343818432,6.0,2.0,2014,1,"{""type"":""Point"",""coordinates"":[-42.44472343818432,-3.482274283125117]}"
29_7,0,3,5.0,-29.13815879757865,0.0,5.0,5.0,0.0,-55.31174241027029,3.0,5.0,2014,2,"{""type"":""Point"",""coordinates"":[-55.31174241027029,-29.13815879757865]}"
29_16,0,5,2.0,-1.5429912477678949,1.0,2.0,2.0,0.0,-55.95475649064304,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-55.95475649064304,-1.5429912477678949]}"
29_17,0,1,0.0,-9.97736328189449,7.0,0.0,0.0,0.0,-47.34817741655072,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-47.34817741655072,-9.97736328189449]}"
29_18,0,3,3.0,-24.90251240142669,0.0,3.0,3.0,0.0,-54.011970025677755,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-54.011970025677755,-24.90251240142669]}"
29_22,0,1,4.0,-6.740733313211856,0.0,4.0,4.0,0.0,-55.29584222974136,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-55.29584222974136,-6.740733313211856]}"
29_30,0,1,1.0,-9.335696674447915,0.0,1.0,1.0,0.0,-50.84460016540074,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-50.84460016540074,-9.335696674447915]}"
29_32,0,1,2.0,-3.0642881814243035,0.0,2.0,2.0,0.0,-46.400095465690974,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-46.400095465690974,-3.0642881814243035]}"
29_36,0,5,5.0,-20.526189831781625,0.0,5.0,5.0,3.0,-46.67363246970538,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-46.67363246970538,-20.526189831781625]}"
29_38,0,3,3.0,-12.717045235402207,0.0,3.0,3.0,0.0,-38.604964587743844,5.0,3.0,2014,4,"{""type"":""Point"",""coordinates"":[-38.604964587743844,-12.717045235402207]}"
29_41,0,3,2.0,-23.0130858643381,0.0,2.0,2.0,6.0,-48.26095557674458,0.0,8.0,2014,1,"{""type"":""Point"",""coordinates"":[-48.26095557674458,-23.0130858643381]}"
29_51,0,1,8.0,-9.36668855175004,0.0,8.0,8.0,0.0,-44.896854669245386,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-44.896854669245386,-9.36668855175004]}"
29_54,0,3,2.0,-30.85564778928677,0.0,2.0,2.0,0.0,-54.176361722671615,6.0,2.0,2014,2,"{""type"":""Point"",""coordinates"":[-54.176361722671615,-30.85564778928677]}"
29_63,0,2,3.0,-16.36815787617759,0.0,3.0,3.0,0.0,-43.22706621912401,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-43.22706621912401,-16.36815787617759]}"
29_66,0,1,4.0,-3.9078062332125336,0.0,4.0,4.0,0.0,-55.39878916130146,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-55.39878916130146,-3.9078062332125336]}"
29_67,0,3,4.0,-14.83715913745269,0.0,4.0,4.0,0.0,-55.04063085752301,4.0,4.0,2014,1,"{""type"":""Point"",""coordinates"":[-55.04063085752301,-14.83715913745269]}"
29_68,0,1,1.0,-2.5347313214358467,0.0,1.0,1.0,0.0,-67.0113108391145,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-67.0113108391145,-2.5347313214358467]}"
29_69,0,1,0.0,-29.531351397437767,0.0,0.0,0.0,0.0,-51.99480305518736,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-51.99480305518736,-29.531351397437767]}"
29_73,0,1,1.0,-4.764529519677322,0.0,1.0,1.0,1.0,-52.3753294095404,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.3753294095404,-4.764529519677322]}"
29_79,0,1,4.0,-2.9314273509030264,0.0,4.0,4.0,0.0,-44.94186026497977,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.94186026497977,-2.9314273509030264]}"
29_82,0,1,3.0,-16.415049934008632,0.0,3.0,3.0,0.0,-46.97977831853331,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-46.97977831853331,-16.415049934008632]}"
29_90,0,5,6.0,-2.020266158220596,0.0,6.0,6.0,0.0,-55.78335793443304,2.0,6.0,2014,2,"{""type"":""Point"",""coordinates"":[-55.78335793443304,-2.020266158220596]}"
29_93,0,1,4.0,-1.9704096599519625,0.0,4.0,4.0,0.0,-44.60741748470208,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.60741748470208,-1.9704096599519625]}"
29_94,0,3,1.0,-2.2207701296360733,0.0,1.0,1.0,0.0,-45.88563030247573,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-45.88563030247573,-2.2207701296360733]}"
29_95,0,1,2.0,-4.599598833512977,0.0,2.0,2.0,0.0,-44.88580539125071,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-44.88580539125071,-4.599598833512977]}"
29_97,0,2,2.0,-9.692776999885428,0.0,2.0,2.0,0.0,-54.23241659640068,6.0,2.0,2014,1,"{""type"":""Point"",""coordinates"":[-54.23241659640068,-9.692776999885428]}"
29_98,0,1,6.0,-16.906338562893595,2.0,6.0,6.0,0.0,-50.01698229414141,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-50.01698229414141,-16.906338562893595]}"
29_101,0,1,5.0,-2.5870132709716023,0.0,5.0,5.0,0.0,-48.04266496270353,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-48.04266496270353,-2.5870132709716023]}"
29_102,0,1,1.0,3.719699012717911,0.0,1.0,1.0,0.0,-64.1603276219044,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-64.1603276219044,3.719699012717911]}"
29_108,0,1,3.0,-1.7337934141148803,0.0,3.0,3.0,0.0,-62.808273287776096,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-62.808273287776096,-1.7337934141148803]}"
29_109,0,3,0.0,-7.932168874539577,0.0,0.0,0.0,0.0,-55.3238696666059,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-55.3238696666059,-7.932168874539577]}"
29_110,0,1,1.0,-14.844435491254055,0.0,1.0,1.0,0.0,-57.38738970575685,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-57.38738970575685,-14.844435491254055]}"
29_112,0,1,0.0,-13.203752456338165,0.0,0.0,0.0,0.0,-53.682917137104766,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.682917137104766,-13.203752456338165]}"
29_113,0,1,3.0,-3.88597717180843,0.0,3.0,3.0,0.0,-52.077807387440004,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.077807387440004,-3.88597717180843]}"
29_126,0,1,8.0,-9.059734219166401,0.0,8.0,8.0,0.0,-44.504470553141964,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-44.504470553141964,-9.059734219166401]}"
29_137,0,1,8.0,-1.5535015365920932,0.0,8.0,8.0,0.0,-52.066219120274866,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-52.066219120274866,-1.5535015365920932]}"
29_140,0,4,5.0,-10.330401188553463,0.0,5.0,5.0,0.0,-44.57103571569523,3.0,5.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.57103571569523,-10.330401188553463]}"
29_147,0,1,5.0,-4.971770855723695,3.0,5.0,5.0,0.0,-42.84303643516292,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-42.84303643516292,-4.971770855723695]}"
29_151,0,1,1.0,-6.764718331297848,0.0,1.0,1.0,0.0,-52.131436809901935,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.131436809901935,-6.764718331297848]}"
29_153,0,2,5.0,-30.074921975858487,1.0,5.0,5.0,0.0,-53.955106668192975,2.0,6.0,2014,1,"{""type"":""Point"",""coordinates"":[-53.955106668192975,-30.074921975858487]}"
29_154,0,3,1.0,-2.623125545393207,0.0,1.0,1.0,0.0,-49.373968213768656,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-49.373968213768656,-2.623125545393207]}"
29_157,0,3,0.0,-14.34371455188584,0.0,0.0,0.0,0.0,-43.79785575065355,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-43.79785575065355,-14.34371455188584]}"
29_159,0,3,2.0,-4.6896100249817545,0.0,2.0,2.0,0.0,-39.25606350567367,6.0,2.0,2014,1,"{""type"":""Point"",""coordinates"":[-39.25606350567367,-4.6896100249817545]}"
29_164,0,3,2.0,-4.128252803935465,0.0,2.0,2.0,0.0,-47.25008138752487,6.0,2.0,2014,1,"{""type"":""Point"",""coordinates"":[-47.25008138752487,-4.128252803935465]}"
29_165,0,1,1.0,1.3826419695525631,0.0,1.0,1.0,0.0,-64.11586101534049,7.0,1.0,2014,5,"{""type"":""Point"",""coordinates"":[-64.11586101534049,1.3826419695525631]}"
29_170,0,1,2.0,-16.863488923841096,0.0,2.0,2.0,0.0,-40.22489653959657,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-40.22489653959657,-16.863488923841096]}"
29_179,0,1,6.0,-11.114899926175044,0.0,6.0,6.0,0.0,-54.39815576632074,2.0,6.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.39815576632074,-11.114899926175044]}"
29_186,0,1,8.0,0.6868069504735814,0.0,8.0,8.0,0.0,-60.404920576642745,0.0,8.0,2014,3,"{""type"":""Point"",""coordinates"":[-60.404920576642745,0.6868069504735814]}"
29_191,0,2,3.0,-2.745206592505049,1.0,3.0,3.0,0.0,-52.00288789274444,4.0,4.0,2014,5,"{""type"":""Point"",""coordinates"":[-52.00288789274444,-2.745206592505049]}"
29_196,0,1,2.0,-5.503753166979276,0.0,2.0,2.0,0.0,-60.41084945751793,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-60.41084945751793,-5.503753166979276]}"
29_209,0,1,4.0,-9.263202631019473,0.0,4.0,4.0,3.0,-67.95265542534337,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-67.95265542534337,-9.263202631019473]}"
29_210,0,1,1.0,-28.49460572803543,0.0,1.0,1.0,0.0,-52.100714427185046,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-52.100714427185046,-28.49460572803543]}"
29_214,0,1,0.0,-14.806975743906277,0.0,0.0,0.0,0.0,-39.400782097945324,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-39.400782097945324,-14.806975743906277]}"
29_216,0,3,1.0,-12.050046136943465,0.0,1.0,1.0,1.0,-58.29693393092786,6.0,2.0,2014,1,"{""type"":""Point"",""coordinates"":[-58.29693393092786,-12.050046136943465]}"
29_218,0,4,6.0,-10.233113643283318,0.0,6.0,6.0,0.0,-43.6170248839603,2.0,6.0,2014,2,"{""type"":""Point"",""coordinates"":[-43.6170248839603,-10.233113643283318]}"
29_221,0,2,7.0,-8.117311654596612,0.0,7.0,7.0,0.0,-49.1704998019156,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-49.1704998019156,-8.117311654596612]}"
29_225,0,1,0.0,-10.005390718759019,0.0,0.0,0.0,0.0,-63.174246934526394,8.0,0.0,2014,3,"{""type"":""Point"",""coordinates"":[-63.174246934526394,-10.005390718759019]}"
29_230,0,1,2.0,-8.117850643767085,0.0,2.0,2.0,0.0,-50.737610815062105,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-50.737610815062105,-8.117850643767085]}"
29_232,0,3,4.0,-23.756890919589065,0.0,4.0,4.0,0.0,-47.14632597220907,4.0,4.0,2014,1,"{""type"":""Point"",""coordinates"":[-47.14632597220907,-23.756890919589065]}"
29_236,0,3,6.0,-31.7999568159532,0.0,6.0,6.0,0.0,-54.24211840146917,2.0,6.0,2014,2,"{""type"":""Point"",""coordinates"":[-54.24211840146917,-31.7999568159532]}"
29_241,0,1,7.0,-1.3284735579201523,0.0,7.0,7.0,0.0,-53.69181045841755,1.0,7.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.69181045841755,-1.3284735579201523]}"
29_243,0,3,0.0,-5.7492627341291405,0.0,0.0,0.0,0.0,-43.243505388823394,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-43.243505388823394,-5.7492627341291405]}"
29_246,0,1,3.0,-5.975368691142024,0.0,3.0,3.0,0.0,-61.48774982012041,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-61.48774982012041,-5.975368691142024]}"
29_247,0,1,2.0,-4.139032587344899,0.0,2.0,2.0,0.0,-54.021402336161,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.021402336161,-4.139032587344899]}"
29_248,0,5,3.0,-3.100130961260672,0.0,3.0,3.0,0.0,-59.889646929671784,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-59.889646929671784,-3.100130961260672]}"
29_253,0,1,3.0,-9.54293801049429,0.0,3.0,3.0,0.0,-64.20668069056497,5.0,3.0,2014,5,"{""type"":""Point"",""coordinates"":[-64.20668069056497,-9.54293801049429]}"
29_259,0,1,5.0,-4.450568327877549,0.0,5.0,5.0,0.0,-54.802667138759745,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.802667138759745,-4.450568327877549]}"
29_261,0,1,1.0,-8.717206601331629,0.0,1.0,1.0,1.0,-54.609439521145646,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.609439521145646,-8.717206601331629]}"
29_277,0,3,0.0,-4.906822660681853,0.0,0.0,0.0,0.0,-48.76895286991416,8.0,0.0,2014,1,"{""type"":""Point"",""coordinates"":[-48.76895286991416,-4.906822660681853]}"
29_282,0,5,3.0,-2.772425545613872,0.0,3.0,3.0,2.0,-49.766621824457296,3.0,5.0,2014,1,"{""type"":""Point"",""coordinates"":[-49.766621824457296,-2.772425545613872]}"
29_283,0,1,8.0,4.167060024209431,0.0,8.0,8.0,0.0,-61.08539440436327,0.0,8.0,2014,2,"{""type"":""Point"",""coordinates"":[-61.08539440436327,4.167060024209431]}"
29_284,0,3,8.0,-9.41358060958108,0.0,8.0,8.0,0.0,-35.735116749567204,0.0,8.0,2014,1,"{""type"":""Point"",""coordinates"":[-35.735116749567204,-9.41358060958108]}"
29_285,0,3,0.0,-17.00766852694228,0.0,0.0,0.0,1.0,-51.180120924019356,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-51.180120924019356,-17.00766852694228]}"
29_287,0,3,0.0,-13.730075381303791,0.0,0.0,0.0,0.0,-58.32442237862193,8.0,0.0,2014,2,"{""type"":""Point"",""coordinates"":[-58.32442237862193,-13.730075381303791]}"
29_290,0,1,5.0,-11.59945119042911,1.0,5.0,5.0,1.0,-49.54455828622297,1.0,7.0,2014,2,"{""type"":""Point"",""coordinates"":[-49.54455828622297,-11.59945119042911]}"
29_297,0,2,3.0,-9.641842523275852,0.0,3.0,3.0,0.0,-51.8522404195976,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-51.8522404195976,-9.641842523275852]}"
29_298,0,3,0.0,0.07909666076672561,0.0,0.0,0.0,3.0,-51.63314132180085,5.0,3.0,2014,1,"{""type"":""Point"",""coordinates"":[-51.63314132180085,0.07909666076672561]}"
29_300,0,3,8.0,-10.800399745204796,0.0,8.0,8.0,0.0,-55.46804926970708,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-55.46804926970708,-10.800399745204796]}"
29_305,0,1,2.0,-6.913209847762805,0.0,2.0,2.0,0.0,-64.62817022187384,6.0,2.0,2014,3,"{""type"":""Point"",""coordinates"":[-64.62817022187384,-6.913209847762805]}"
29_313,0,1,4.0,0.7164513548495259,0.0,4.0,4.0,0.0,-59.61799638775403,4.0,4.0,2014,3,"{""type"":""Point"",""coordinates"":[-59.61799638775403,0.7164513548495259]}"
29_314,0,1,8.0,-8.06395172671991,0.0,8.0,8.0,0.0,-44.841069290101565,0.0,8.0,2014,4,"{""type"":""Point"",""coordinates"":[-44.841069290101565,-8.06395172671991]}"
29_316,0,3,7.0,-9.419239995871036,0.0,7.0,7.0,0.0,-44.50851297192051,1.0,7.0,2014,2,"{""type"":""Point"",""coordinates"":[-44.50851297192051,-9.419239995871036]}"
29_317,0,1,3.0,-19.53525824186937,0.0,3.0,3.0,0.0,-56.0919292345281,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-56.0919292345281,-19.53525824186937]}"
29_320,0,1,0.0,-3.5302443192971005,0.0,0.0,0.0,1.0,-53.76026208306747,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.76026208306747,-3.5302443192971005]}"
29_323,0,1,8.0,2.469513631808772,0.0,8.0,8.0,0.0,-51.66979258539293,0.0,8.0,2014,5,"{""type"":""Point"",""coordinates"":[-51.66979258539293,2.469513631808772]}"
29_324,0,3,1.0,-5.026208761941338,0.0,1.0,1.0,0.0,-47.47537886078206,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-47.47537886078206,-5.026208761941338]}"
29_326,0,1,3.0,-13.342542167734633,0.0,3.0,3.0,0.0,-54.04403988132081,5.0,3.0,2014,3,"{""type"":""Point"",""coordinates"":[-54.04403988132081,-13.342542167734633]}"
29_330,0,3,4.0,-15.350546322326998,0.0,4.0,4.0,0.0,-51.754413885156964,4.0,4.0,2014,2,"{""type"":""Point"",""coordinates"":[-51.754413885156964,-15.350546322326998]}"
29_332,0,3,0.0,-9.158908226533194,2.0,0.0,0.0,4.0,-64.50770614227342,2.0,6.0,2014,5,"{""type"":""Point"",""coordinates"":[-64.50770614227342,-9.158908226533194]}"
29_341,0,1,5.0,-8.679477359398607,0.0,5.0,5.0,0.0,-70.51420145801019,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-70.51420145801019,-8.679477359398607]}"
29_342,0,1,1.0,-5.5102210370249365,0.0,1.0,1.0,0.0,-60.79784368191662,7.0,1.0,2014,3,"{""type"":""Point"",""coordinates"":[-60.79784368191662,-5.5102210370249365]}"
29_343,0,3,1.0,-19.49025264613499,0.0,1.0,1.0,0.0,-44.669670733891536,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-44.669670733891536,-19.49025264613499]}"
29_351,0,3,1.0,-25.562774135254546,0.0,1.0,1.0,0.0,-52.33140179214695,7.0,1.0,2014,1,"{""type"":""Point"",""coordinates"":[-52.33140179214695,-25.562774135254546]}"
29_358,0,3,1.0,-16.48350155865854,0.0,1.0,1.0,1.0,-43.09690033445509,6.0,2.0,2014,2,"{""type"":""Point"",""coordinates"":[-43.09690033445509,-16.48350155865854]}"
29_359,0,1,5.0,-1.6532145331293586,0.0,5.0,5.0,0.0,-53.876144754718894,3.0,5.0,2014,3,"{""type"":""Point"",""coordinates"":[-53.876144754718894,-1.6532145331293586]}"
