system:index,consistent_change,current_state,first,latitude,lc_change_to_another_neighbors,lc_consistent_change_one_year_neighbors,lc_consistent_change_two_years_neighbors,lc_reverse_neighbors,longitude,no_lc_change_neighbors,one_lc_change_neighbors,year,year_after_state,.geo
8_3022,0,5,1.0,-3.1599587591830334,0.0,1.0,1.0,0.0,-59.239356495497645,7.0,1.0,1993,1,"{""type"":""Point"",""coordinates"":[-59.239356495497645,-3.1599587591830334]}"
8_3037,1,3,5.0,-7.776670498858489,0.0,5.0,5.0,0.0,-50.1716721860668,3.0,5.0,1993,1,"{""type"":""Point"",""coordinates"":[-50.1716721860668,-7.776670498858489]}"
8_3067,1,3,7.0,-17.075311667836477,0.0,7.0,7.0,0.0,-53.694774898855144,1.0,7.0,1993,2,"{""type"":""Point"",""coordinates"":[-53.694774898855144,-17.075311667836477]}"
8_3110,1,2,4.0,-8.363360210916946,0.0,4.0,4.0,0.0,-39.846795636510656,4.0,4.0,1993,1,"{""type"":""Point"",""coordinates"":[-39.846795636510656,-8.363360210916946]}"
8_3133,1,1,8.0,-14.204655345904136,0.0,8.0,8.0,0.0,-55.21795829460821,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-55.21795829460821,-14.204655345904136]}"
8_3150,1,1,2.0,-2.0644632701992767,0.0,2.0,2.0,0.0,-55.13225901650321,6.0,2.0,1993,2,"{""type"":""Point"",""coordinates"":[-55.13225901650321,-2.0644632701992767]}"
8_3175,1,4,8.0,-18.48908026198378,0.0,8.0,8.0,0.0,-52.03657471589892,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-52.03657471589892,-18.48908026198378]}"
8_3179,1,3,0.0,-8.679746853983843,0.0,0.0,0.0,0.0,-36.80285429627168,8.0,0.0,1993,1,"{""type"":""Point"",""coordinates"":[-36.80285429627168,-8.679746853983843]}"
8_3190,1,1,1.0,-30.488596164195517,0.0,1.0,1.0,0.0,-54.00145973685354,7.0,1.0,1993,2,"{""type"":""Point"",""coordinates"":[-54.00145973685354,-30.488596164195517]}"
8_3203,1,3,5.0,-24.802529910304195,0.0,5.0,5.0,0.0,-52.9706429483264,3.0,5.0,1993,1,"{""type"":""Point"",""coordinates"":[-52.9706429483264,-24.802529910304195]}"
8_3252,1,1,1.0,-3.690593597512433,0.0,3.0,1.0,1.0,-53.58670757017557,4.0,4.0,1993,3,"{""type"":""Point"",""coordinates"":[-53.58670757017557,-3.690593597512433]}"
8_3261,1,1,7.0,-3.29147211677813,0.0,7.0,7.0,0.0,-40.82829491593966,1.0,7.0,1993,3,"{""type"":""Point"",""coordinates"":[-40.82829491593966,-3.29147211677813]}"
8_3302,1,2,7.0,-16.438765457509383,0.0,7.0,7.0,0.0,-47.34170954650507,1.0,7.0,1993,3,"{""type"":""Point"",""coordinates"":[-47.34170954650507,-16.438765457509383]}"
8_3318,1,3,7.0,-16.07413928368527,0.0,7.0,7.0,0.0,-50.55758843212455,1.0,7.0,1993,1,"{""type"":""Point"",""coordinates"":[-50.55758843212455,-16.07413928368527]}"
8_3339,1,1,1.0,-7.433873386438477,0.0,1.0,1.0,0.0,-41.24870646890759,7.0,1.0,1993,3,"{""type"":""Point"",""coordinates"":[-41.24870646890759,-7.433873386438477]}"
8_3373,1,1,5.0,-4.402059302535094,0.0,5.0,5.0,0.0,-38.229019641339825,3.0,5.0,1993,3,"{""type"":""Point"",""coordinates"":[-38.229019641339825,-4.402059302535094]}"
8_3394,1,1,5.0,-6.448062193645718,0.0,5.0,5.0,3.0,-47.39614745272272,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-47.39614745272272,-6.448062193645718]}"
8_3401,1,1,5.0,-15.431664192482991,0.0,5.0,5.0,0.0,-57.91317364155201,3.0,5.0,1993,3,"{""type"":""Point"",""coordinates"":[-57.91317364155201,-15.431664192482991]}"
8_3411,1,1,2.0,-19.66811907239065,0.0,2.0,2.0,0.0,-48.34611586567911,6.0,2.0,1993,3,"{""type"":""Point"",""coordinates"":[-48.34611586567911,-19.66811907239065]}"
8_3433,1,1,8.0,-15.067038018658874,0.0,8.0,8.0,0.0,-55.87822002843606,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-55.87822002843606,-15.067038018658874]}"
8_3464,1,1,0.0,-3.8417800598297482,4.0,1.0,0.0,0.0,-63.456407765268345,3.0,5.0,1993,3,"{""type"":""Point"",""coordinates"":[-63.456407765268345,-3.841780059829748]}"
8_3509,1,1,7.0,-8.584076276225115,0.0,7.0,7.0,0.0,-37.4005932863248,1.0,7.0,1993,3,"{""type"":""Point"",""coordinates"":[-37.4005932863248,-8.584076276225115]}"
8_3555,1,3,6.0,-14.467143071923859,0.0,6.0,6.0,0.0,-57.10522887501492,2.0,6.0,1993,1,"{""type"":""Point"",""coordinates"":[-57.10522887501492,-14.467143071923859]}"
8_3595,1,3,3.0,-10.846483319280127,0.0,3.0,3.0,0.0,-44.0258481697631,5.0,3.0,1993,1,"{""type"":""Point"",""coordinates"":[-44.0258481697631,-10.846483319280127]}"
8_3596,1,1,5.0,-10.81899487158607,0.0,5.0,5.0,0.0,-58.69794187375882,3.0,5.0,1993,3,"{""type"":""Point"",""coordinates"":[-58.69794187375882,-10.81899487158607]}"
8_3597,1,1,8.0,-6.396049738695196,0.0,8.0,8.0,0.0,-51.2682456533915,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-51.2682456533915,-6.396049738695196]}"
8_3659,1,1,8.0,-10.56755642356102,0.0,8.0,8.0,0.0,-52.058673271888274,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-52.058673271888274,-10.56755642356102]}"
8_3667,1,1,8.0,-6.552895587302466,0.0,8.0,8.0,0.0,-49.559649982996156,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-49.559649982996156,-6.552895587302466]}"
8_3669,1,1,2.0,-20.312480625689584,0.0,2.0,2.0,0.0,-56.09947508291469,6.0,2.0,1993,3,"{""type"":""Point"",""coordinates"":[-56.09947508291469,-20.312480625689584]}"
8_3674,1,1,8.0,-10.689098481502386,0.0,8.0,8.0,0.0,-51.60780883078868,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-51.60780883078868,-10.689098481502386]}"
8_3676,1,2,8.0,-6.535917428432605,0.0,8.0,8.0,0.0,-43.698951237872,0.0,8.0,1993,1,"{""type"":""Point"",""coordinates"":[-43.698951237872,-6.535917428432605]}"
8_3681,1,1,3.0,-12.354305523674743,0.0,3.0,3.0,0.0,-47.27379691102563,5.0,3.0,1993,3,"{""type"":""Point"",""coordinates"":[-47.27379691102563,-12.354305523674743]}"
8_3722,1,1,0.0,-18.642961670153454,0.0,0.0,0.0,0.0,-41.04254311120216,8.0,0.0,1993,3,"{""type"":""Point"",""coordinates"":[-41.04254311120216,-18.642961670153454]}"
8_3777,0,2,0.0,-17.9037380228515,8.0,0.0,0.0,0.0,-43.78815394558506,0.0,8.0,1993,4,"{""type"":""Point"",""coordinates"":[-43.78815394558506,-17.9037380228515]}"
8_3792,1,3,2.0,-31.750369812269806,0.0,2.0,2.0,0.0,-52.4505183988212,6.0,2.0,1993,2,"{""type"":""Point"",""coordinates"":[-52.4505183988212,-31.750369812269806]}"
8_3800,1,1,8.0,-12.027408591783647,0.0,8.0,8.0,0.0,-52.38934312797266,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-52.38934312797266,-12.027408591783647]}"
8_3827,0,2,3.0,-12.668536210059752,2.0,5.0,3.0,0.0,-50.6241535946778,1.0,7.0,1993,1,"{""type"":""Point"",""coordinates"":[-50.6241535946778,-12.668536210059752]}"
8_3841,0,2,1.0,-0.9875629075967938,1.0,1.0,1.0,0.0,-62.830910832935906,6.0,2.0,1993,1,"{""type"":""Point"",""coordinates"":[-62.830910832935906,-0.9875629075967938]}"
8_3912,0,3,0.0,-7.5392457692657,0.0,0.0,0.0,3.0,-35.11150627933143,5.0,3.0,1993,1,"{""type"":""Point"",""coordinates"":[-35.11150627933143,-7.5392457692657]}"
8_3926,1,2,6.0,-15.169984950218973,0.0,6.0,6.0,0.0,-46.33568625981961,2.0,6.0,1993,3,"{""type"":""Point"",""coordinates"":[-46.33568625981961,-15.169984950218973]}"
8_3949,0,3,0.0,-3.905380781945412,0.0,0.0,0.0,7.0,-47.7785602691724,1.0,7.0,1993,1,"{""type"":""Point"",""coordinates"":[-47.7785602691724,-3.905380781945412]}"
8_3953,1,1,8.0,-12.703570506140414,0.0,8.0,8.0,0.0,-61.14468321311516,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-61.14468321311516,-12.703570506140414]}"
8_3970,1,2,2.0,-8.429655878884969,0.0,2.0,2.0,0.0,-40.24915105226779,6.0,2.0,1993,1,"{""type"":""Point"",""coordinates"":[-40.24915105226779,-8.429655878884969]}"
8_3976,1,1,1.0,-21.684747053710566,0.0,1.0,1.0,1.0,-48.719635360816,6.0,2.0,1993,3,"{""type"":""Point"",""coordinates"":[-48.719635360816,-21.684747053710566]}"
8_3985,1,3,4.0,-20.529693261389685,0.0,4.0,4.0,0.0,-41.82084347336331,4.0,4.0,1993,1,"{""type"":""Point"",""coordinates"":[-41.82084347336331,-20.529693261389685]}"
8_4005,0,1,0.0,-30.905773782140628,3.0,0.0,0.0,0.0,-52.790081576218384,5.0,3.0,1993,5,"{""type"":""Point"",""coordinates"":[-52.790081576218384,-30.905773782140628]}"
8_4022,1,1,0.0,-23.853908970273967,0.0,0.0,0.0,0.0,-48.07608229127278,8.0,0.0,1993,3,"{""type"":""Point"",""coordinates"":[-48.07608229127278,-23.853908970273967]}"
8_4040,0,3,3.0,-4.02449738861966,1.0,3.0,3.0,0.0,-46.3055028662732,4.0,4.0,1993,1,"{""type"":""Point"",""coordinates"":[-46.3055028662732,-4.02449738861966]}"
8_4095,1,1,3.0,-17.137295422440726,0.0,3.0,3.0,0.0,-52.580684283490115,5.0,3.0,1993,3,"{""type"":""Point"",""coordinates"":[-52.580684283490115,-17.137295422440726]}"
8_4113,1,1,0.0,-11.391940359797502,0.0,8.0,0.0,0.0,-45.722855572993275,0.0,8.0,1993,2,"{""type"":""Point"",""coordinates"":[-45.722855572993275,-11.391940359797502]}"
8_4126,1,1,1.0,-30.37244399795887,0.0,3.0,1.0,0.0,-54.358809556876295,5.0,3.0,1993,3,"{""type"":""Point"",""coordinates"":[-54.358809556876295,-30.37244399795887]}"
8_4168,1,1,1.0,-10.659993066296916,0.0,1.0,1.0,0.0,-59.31804891438653,7.0,1.0,1993,3,"{""type"":""Point"",""coordinates"":[-59.31804891438653,-10.659993066296916]}"
8_4172,1,1,1.0,-17.46284488140564,0.0,1.0,1.0,0.0,-51.758456303935525,7.0,1.0,1993,3,"{""type"":""Point"",""coordinates"":[-51.758456303935525,-17.46284488140564]}"
8_4180,0,1,0.0,-15.878486214804035,3.0,0.0,0.0,0.0,-55.3869313995511,5.0,3.0,1993,4,"{""type"":""Point"",""coordinates"":[-55.3869313995511,-15.878486214804035]}"
8_4188,1,1,2.0,-29.05326800322936,0.0,2.0,2.0,0.0,-53.02373338161786,6.0,2.0,1993,3,"{""type"":""Point"",""coordinates"":[-53.02373338161786,-29.05326800322936]}"
8_4218,1,1,4.0,-19.79181708701391,0.0,4.0,4.0,0.0,-44.299385173777466,4.0,4.0,1993,3,"{""type"":""Point"",""coordinates"":[-44.299385173777466,-19.79181708701391]}"
8_4246,1,2,2.0,-13.437673756322887,0.0,2.0,2.0,0.0,-47.138510629237224,6.0,2.0,1993,1,"{""type"":""Point"",""coordinates"":[-47.138510629237224,-13.437673756322887]}"
8_4256,1,1,4.0,-11.626400648952696,0.0,6.0,4.0,0.0,-51.7778599140725,2.0,6.0,1993,3,"{""type"":""Point"",""coordinates"":[-51.7778599140725,-11.626400648952696]}"
8_4315,0,3,0.0,-19.44578603957107,0.0,0.0,0.0,3.0,-47.54059655040915,5.0,3.0,1993,2,"{""type"":""Point"",""coordinates"":[-47.54059655040915,-19.44578603957107]}"
8_4325,0,2,5.0,-17.578997047642293,1.0,5.0,5.0,0.0,-47.92678229105211,2.0,6.0,1993,1,"{""type"":""Point"",""coordinates"":[-47.92678229105211,-17.578997047642293]}"
8_4341,1,3,4.0,-16.170348850614474,0.0,5.0,4.0,0.0,-50.670506663338365,3.0,5.0,1993,1,"{""type"":""Point"",""coordinates"":[-50.670506663338365,-16.170348850614474]}"
8_4391,1,1,8.0,-1.6268040637762455,0.0,8.0,8.0,0.0,-51.94225161106638,0.0,8.0,1993,2,"{""type"":""Point"",""coordinates"":[-51.94225161106638,-1.6268040637762455]}"
8_4440,1,2,3.0,-7.744331148630185,0.0,3.0,3.0,0.0,-64.77261931956026,5.0,3.0,1993,1,"{""type"":""Point"",""coordinates"":[-64.77261931956026,-7.744331148630185]}"
8_4465,1,3,8.0,-15.179686755287463,0.0,8.0,8.0,0.0,-57.86843754040285,0.0,8.0,1993,2,"{""type"":""Point"",""coordinates"":[-57.86843754040285,-15.179686755287463]}"
8_4483,1,1,8.0,-25.162844170764533,0.0,8.0,8.0,0.0,-51.555257386667684,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-51.555257386667684,-25.162844170764533]}"
8_4533,0,1,3.0,-19.438779180354945,5.0,3.0,3.0,0.0,-47.85644420430555,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-47.85644420430555,-19.438779180354945]}"
8_4554,1,3,5.0,-29.67714796805037,0.0,5.0,5.0,0.0,-56.931404867537786,3.0,5.0,1993,2,"{""type"":""Point"",""coordinates"":[-56.931404867537786,-29.67714796805037]}"
8_4557,1,3,1.0,-9.51625804655594,0.0,1.0,1.0,0.0,-38.193446356088685,7.0,1.0,1993,1,"{""type"":""Point"",""coordinates"":[-38.193446356088685,-9.51625804655594]}"
8_4573,0,3,1.0,-22.303237126826854,3.0,1.0,1.0,0.0,-48.383575613026885,4.0,4.0,1993,2,"{""type"":""Point"",""coordinates"":[-48.383575613026885,-22.303237126826854]}"
8_4588,1,3,0.0,-3.1505264486997784,0.0,0.0,0.0,1.0,-55.828363530167415,7.0,1.0,1993,1,"{""type"":""Point"",""coordinates"":[-55.828363530167415,-3.1505264486997784]}"
8_4603,1,1,0.0,-11.180387110387354,0.0,0.0,0.0,0.0,-43.00392470254872,8.0,0.0,1993,3,"{""type"":""Point"",""coordinates"":[-43.00392470254872,-11.180387110387354]}"
8_4631,1,1,5.0,-5.968361831925892,0.0,5.0,5.0,0.0,-50.05309456856303,3.0,5.0,1993,3,"{""type"":""Point"",""coordinates"":[-50.05309456856303,-5.968361831925892]}"
8_4726,0,3,0.0,-22.92307467286933,0.0,0.0,0.0,3.0,-48.91825287013483,5.0,3.0,1993,4,"{""type"":""Point"",""coordinates"":[-48.91825287013483,-22.92307467286933]}"
8_4753,1,3,0.0,-7.397761112016875,0.0,0.0,0.0,0.0,-49.60088265453725,8.0,0.0,1993,1,"{""type"":""Point"",""coordinates"":[-49.60088265453725,-7.397761112016875]}"
8_4802,1,1,0.0,-8.563864182332427,0.0,8.0,0.0,0.0,-46.11523968909668,0.0,8.0,1993,2,"{""type"":""Point"",""coordinates"":[-46.11523968909668,-8.563864182332427]}"
8_4852,1,1,0.0,-14.878930798164248,0.0,3.0,0.0,1.0,-59.68132761528446,4.0,4.0,1993,5,"{""type"":""Point"",""coordinates"":[-59.68132761528446,-14.878930798164248]}"
8_4888,1,1,8.0,-14.754154805200045,0.0,8.0,8.0,0.0,-53.895278870270644,0.0,8.0,1993,3,"{""type"":""Point"",""coordinates"":[-53.895278870270644,-14.754154805200045]}"
8_4957,1,1,1.0,-13.35170498363265,1.0,4.0,1.0,0.0,-51.88242381314402,3.0,5.0,1993,2,"{""type"":""Point"",""coordinates"":[-51.88242381314402,-13.35170498363265]}"
8_4974,1,3,3.0,-22.77700860767149,0.0,3.0,3.0,0.0,-44.680720011886216,5.0,3.0,1993,2,"{""type"":""Point"",""coordinates"":[-44.680720011886216,-22.77700860767149]}"
9_12,1,1,3.0,-2.608303343205235,0.0,4.0,3.0,0.0,-49.64831370153878,4.0,4.0,1994,3,"{""type"":""Point"",""coordinates"":[-49.64831370153878,-2.608303343205235]}"
9_72,1,2,6.0,-5.005188184292941,0.0,6.0,6.0,0.0,-40.122758091792186,2.0,6.0,1994,3,"{""type"":""Point"",""coordinates"":[-40.122758091792186,-5.005188184292941]}"
9_150,1,1,2.0,-7.249000100966683,0.0,2.0,2.0,0.0,-49.49577976629527,6.0,2.0,1994,3,"{""type"":""Point"",""coordinates"":[-49.49577976629527,-7.249000100966683]}"
9_161,0,2,0.0,-27.866683344435877,0.0,0.0,0.0,1.0,-50.3363333776459,7.0,1.0,1994,3,"{""type"":""Point"",""coordinates"":[-50.3363333776459,-27.866683344435877]}"
9_178,1,3,5.0,-30.681823781809634,0.0,5.0,5.0,0.0,-55.06811930521707,3.0,5.0,1994,2,"{""type"":""Point"",""coordinates"":[-55.06811930521707,-30.681823781809634]}"
9_181,0,5,0.0,-1.9585518982015848,0.0,0.0,0.0,8.0,-54.96678934116839,0.0,8.0,1994,1,"{""type"":""Point"",""coordinates"":[-54.96678934116839,-1.9585518982015848]}"
9_188,1,1,7.0,-9.448884400246977,0.0,7.0,7.0,0.0,-56.250122556061534,1.0,7.0,1994,3,"{""type"":""Point"",""coordinates"":[-56.250122556061534,-9.448884400246977]}"
9_242,1,3,0.0,-16.687239465096845,0.0,0.0,0.0,0.0,-58.039566602027634,8.0,0.0,1994,1,"{""type"":""Point"",""coordinates"":[-58.039566602027634,-16.687239465096845]}"
9_288,1,3,3.0,-24.467278646270785,0.0,3.0,3.0,0.0,-50.581303955625295,5.0,3.0,1994,1,"{""type"":""Point"",""coordinates"":[-50.581303955625295,-24.467278646270785]}"
9_290,1,1,8.0,-6.3410728433070815,0.0,8.0,8.0,0.0,-48.1138115332058,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-48.1138115332058,-6.3410728433070815]}"
9_300,1,3,2.0,-4.006441251408858,0.0,2.0,2.0,0.0,-49.77901857537815,6.0,2.0,1994,1,"{""type"":""Point"",""coordinates"":[-49.77901857537815,-4.006441251408858]}"
9_338,1,1,8.0,-2.495924101161882,0.0,8.0,8.0,0.0,-48.250175793335146,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-48.250175793335146,-2.495924101161882]}"
9_347,1,5,8.0,-9.682805700231699,0.0,8.0,8.0,0.0,-41.23954365300957,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-41.23954365300957,-9.682805700231699]}"
9_383,1,3,3.0,-8.189266708854586,0.0,3.0,3.0,0.0,-35.717330106941645,5.0,3.0,1994,1,"{""type"":""Point"",""coordinates"":[-35.717330106941645,-8.189266708854586]}"
9_427,1,3,5.0,-16.386214013388393,0.0,5.0,5.0,0.0,-47.68100322931701,3.0,5.0,1994,2,"{""type"":""Point"",""coordinates"":[-47.68100322931701,-16.386214013388393]}"
9_499,1,5,0.0,2.477059480195376,0.0,6.0,0.0,0.0,-60.82937454838922,2.0,6.0,1994,2,"{""type"":""Point"",""coordinates"":[-60.82937454838922,2.477059480195376]}"
9_518,1,1,8.0,-6.403595587081798,0.0,8.0,8.0,0.0,-51.083911357090166,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-51.083911357090166,-6.403595587081798]}"
9_522,1,1,3.0,-1.6313854717252552,0.0,3.0,3.0,0.0,-47.8020062980879,5.0,3.0,1994,3,"{""type"":""Point"",""coordinates"":[-47.8020062980879,-1.6313854717252552]}"
9_528,0,2,1.0,-30.404513853601927,0.0,4.0,1.0,1.0,-50.68452038177063,3.0,5.0,1994,3,"{""type"":""Point"",""coordinates"":[-50.68452038177063,-30.404513853601927]}"
9_537,1,1,5.0,-11.40837952949689,0.0,5.0,5.0,0.0,-39.950551051826466,3.0,5.0,1994,3,"{""type"":""Point"",""coordinates"":[-39.950551051826466,-11.40837952949689]}"
9_645,1,3,1.0,-11.459044511521233,0.0,1.0,1.0,0.0,-60.36260992676071,7.0,1.0,1994,1,"{""type"":""Point"",""coordinates"":[-60.36260992676071,-11.459044511521233]}"
9_760,1,1,4.0,-23.875738031678075,0.0,6.0,4.0,0.0,-46.400095465690974,2.0,6.0,1994,3,"{""type"":""Point"",""coordinates"":[-46.400095465690974,-23.875738031678075]}"
9_779,1,3,1.0,-4.11693403135556,0.0,1.0,1.0,0.0,-50.10079511014978,7.0,1.0,1994,1,"{""type"":""Point"",""coordinates"":[-50.10079511014978,-4.11693403135556]}"
9_789,0,1,0.0,-11.581395053218307,2.0,0.0,0.0,1.0,-47.16411261483464,5.0,3.0,1994,3,"{""type"":""Point"",""coordinates"":[-47.16411261483464,-11.581395053218307]}"
9_797,1,2,5.0,-11.300312200817313,0.0,5.0,5.0,0.0,-49.52299871940411,3.0,5.0,1994,3,"{""type"":""Point"",""coordinates"":[-49.52299871940411,-11.300312200817313]}"
9_810,1,1,7.0,-12.29205227448526,0.0,7.0,7.0,0.0,-51.52480449853604,1.0,7.0,1994,3,"{""type"":""Point"",""coordinates"":[-51.52480449853604,-12.29205227448526]}"
9_813,1,3,0.0,-20.458816185472656,0.0,0.0,0.0,0.0,-56.340403242115535,8.0,0.0,1994,1,"{""type"":""Point"",""coordinates"":[-56.340403242115535,-20.458816185472656]}"
9_824,1,1,8.0,-12.629998484371026,0.0,8.0,8.0,0.0,-56.54468013772434,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-56.54468013772434,-12.629998484371026]}"
9_831,1,2,0.0,-2.1011145337913524,3.0,2.0,0.0,0.0,-54.909925983683614,3.0,5.0,1994,1,"{""type"":""Point"",""coordinates"":[-54.909925983683614,-2.1011145337913524]}"
9_846,1,1,5.0,-8.634741258249456,0.0,5.0,5.0,0.0,-39.36709527479084,3.0,5.0,1994,2,"{""type"":""Point"",""coordinates"":[-39.36709527479084,-8.634741258249456]}"
9_870,1,3,1.0,-17.32432466459441,0.0,1.0,1.0,0.0,-43.14756531647944,7.0,1.0,1994,2,"{""type"":""Point"",""coordinates"":[-43.14756531647944,-17.32432466459441]}"
9_942,1,2,5.0,0.492501354518529,0.0,5.0,5.0,0.0,-61.276466065295494,3.0,5.0,1994,1,"{""type"":""Point"",""coordinates"":[-61.276466065295494,0.49250135451852906]}"
9_1013,0,2,1.0,-28.510775403149573,0.0,1.0,1.0,0.0,-49.85393807007373,7.0,1.0,1994,3,"{""type"":""Point"",""coordinates"":[-49.85393807007373,-28.510775403149573]}"
9_1021,0,5,0.0,-3.6943665217057364,0.0,0.0,0.0,4.0,-60.49574025186722,4.0,4.0,1994,1,"{""type"":""Point"",""coordinates"":[-60.49574025186722,-3.694366521705736]}"
9_1066,1,1,3.0,-6.672820677732422,0.0,3.0,3.0,0.0,-45.097628135246104,5.0,3.0,1994,2,"{""type"":""Point"",""coordinates"":[-45.097628135246104,-6.672820677732422]}"
9_1072,1,1,8.0,-10.879092164093668,0.0,8.0,8.0,0.0,-54.92986858299108,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-54.92986858299108,-10.879092164093668]}"
9_1084,1,1,4.0,-12.640239278609991,0.0,4.0,4.0,0.0,-62.29003520036756,4.0,4.0,1994,3,"{""type"":""Point"",""coordinates"":[-62.29003520036756,-12.640239278609991]}"
9_1108,1,1,8.0,-20.50732521081511,0.0,8.0,8.0,0.0,-52.899226883238896,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-52.899226883238896,-20.50732521081511]}"
9_1129,1,1,8.0,-19.11969759143568,0.0,8.0,8.0,0.0,-53.690193490906154,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-53.690193490906154,-19.11969759143568]}"
9_1144,1,1,8.0,-12.017976281300395,0.0,8.0,8.0,0.0,-44.778816040912076,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-44.778816040912076,-12.017976281300395]}"
9_1162,0,1,0.0,-2.8888472064357615,1.0,0.0,0.0,0.0,-60.10146967366715,7.0,1.0,1994,3,"{""type"":""Point"",""coordinates"":[-60.10146967366715,-2.888847206435761]}"
9_1179,1,1,8.0,-20.655816727280065,0.0,8.0,8.0,0.0,-52.790081576218384,0.0,8.0,1994,3,"{""type"":""Point"",""coordinates"":[-52.790081576218384,-20.655816727280065]}"
9_1207,1,1,4.0,-13.0010925282408,0.0,4.0,4.0,0.0,-58.68554512283797,4.0,4.0,1994,3,"{""type"":""Point"",""coordinates"":[-58.68554512283797,-13.0010925282408]}"
9_1209,1,1,1.0,-11.001712200375982,0.0,1.0,1.0,0.0,-43.016051958884326,7.0,1.0,1994,3,"{""type"":""Point"",""coordinates"":[-43.016051958884326,-11.001712200375982]}"
9_1226,1,1,3.0,-3.7426060524629534,0.0,4.0,3.0,1.0,-44.757525968678436,3.0,5.0,1994,3,"{""type"":""Point"",""coordinates"":[-44.757525968678436,-3.7426060524629534]}"
9_1233,1,3,4.0,-16.04745931974692,0.0,4.0,4.0,0.0,-42.007872715517,4.0,4.0,1994,1,"{""type"":""Point"",""coordinates"":[-42.007872715517,-16.04745931974692]}"
9_1246,1,1,1.0,-27.601770167149034,0.0,1.0,1.0,0.0,-49.479340596595875,7.0,1.0,1994,3,"{""type"":""Point"",""coordinates"":[-49.479340596595875,-27.601770167149034]}"
9_1301,1,1,0.0,-17.658767444872108,0.0,1.0,0.0,0.0,-41.94076856379327,7.0,1.0,1994,3,"{""type"":""Point"",""coordinates"":[-41.94076856379327,-17.658767444872108]}"
9_1320,1,1,0.0,-19.339605172988147,0.0,0.0,0.0,0.0,-44.706321997483634,8.0,0.0,1994,3,"{""type"":""Point"",""coordinates"":[-44.706321997483634,-19.339605172988147]}"
9_1392,1,3,1.0,-7.848086563945992,0.0,1.0,1.0,0.0,-42.109202679565676,7.0,1.0,1994,1,"{""type"":""Point"",""coordinates"":[-42.109202679565676,-7.848086563945992]}"
9_1443,0,1,0.0,0.01765189533295075,0.0,0.0,0.0,0.0,-58.09966389453522,8.0,0.0,1994,5,"{""type"":""Point"",""coordinates"":[-58.09966389453522,0.01765189533295075]}"
9_1455,1,3,8.0,-12.923747582278109,0.0,8.0,8.0,0.0,-58.586101620885934,0.0,8.0,1994,2,"{""type"":""Point"",""coordinates"":[-58.586101620885934,-12.923747582278109]}"
9_1468,1,3,2.0,-5.376551722747951,0.0,2.0,2.0,0.0,-47.40935268739927,6.0,2.0,1994,1,"{""type"":""Point"",""coordinates"":[-47.40935268739927,-5.376551722747951]}"
9_1475,1,1,3.0,-1.786075363650636,0.0,3.0,3.0,0.0,-54.756044575513954,5.0,3.0,1994,3,"{""type"":""Point"",""coordinates"":[-54.756044575513954,-1.7860753636506361]}"
9_1548,1,3,4.0,-13.202674477997219,0.0,4.0,4.0,0.0,-50.78504186206361,4.0,4.0,1994,1,"{""type"":""Point"",""coordinates"":[-50.78504186206361,-13.202674477997219]}"
9_1552,1,3,0.0,-18.98872322301105,0.0,0.0,0.0,0.0,-46.24432759542465,8.0,0.0,1994,1,"{""type"":""Point"",""coordinates"":[-46.24432759542465,-18.98872322301105]}"
9_1555,1,1,4.0,-11.984558952731149,0.0,4.0,4.0,0.0,-46.42569745128839,4.0,4.0,1994,2,"{""type"":""Point"",""coordinates"":[-46.42569745128839,-11.984558952731149]}"
9_1648,0,4,0.0,-15.79521238796616,0.0,0.0,0.0,8.0,-42.16444906953903,0.0,8.0,1994,5,"{""type"":""Point"",""coordinates"":[-42.16444906953903,-15.79521238796616]}"
9_1677,1,1,6.0,-14.313800652924659,0.0,6.0,6.0,0.0,-52.837512623219894,2.0,6.0,1994,3,"{""type"":""Point"",""coordinates"":[-52.837512623219894,-14.313800652924659]}"
